Order_Date,Country,City,Category,Sub_Category,Segment,Sales_Channel,Payment_Mode,Sales,Quantity,Discount,Profit
2024-10-27,France,Lyon,Clothing,Snacks,Consumer,Offline,UPI,2654.88,11,0.13,113.52
2024-10-17,Canada,Montreal,Beauty,Chairs,Corporate,Online,UPI,3808.65,4,0.25,756.45
2024-12-11,UAE,Sharjah,Furniture,Chairs,Home Office,Online,Net Banking,807.78,9,0.01,-131.3
2023-05-14,Canada,Toronto,Clothing,Fitness,Consumer,Online,Card,743.21,7,0.02,5.74
2022-03-06,Canada,Toronto,Sports,Shirts,Consumer,Online,UPI,4912.53,8,0.06,820.38
2022-07-11,USA,Chicago,Clothing,Fitness,Home Office,Online,Net Banking,1449.9,6,0.27,-126.43
2022-05-26,UK,Manchester,Groceries,Fitness,Home Office,Online,Net Banking,3237.74,1,0.21,875.0
2022-08-05,Canada,Vancouver,Beauty,Phones,Corporate,Offline,Card,3703.93,4,0.0,-681.82
2024-08-16,UAE,Sharjah,Beauty,Fitness,Consumer,Offline,Cash,1292.24,3,0.11,45.55
2022-12-24,UK,Birmingham,Clothing,Chairs,Home Office,Online,Card,589.84,4,0.07,90.97
2022-05-03,UK,Manchester,Beauty,Cosmetics,Home Office,Offline,UPI,4604.09,4,0.05,819.12
2024-04-29,Australia,Melbourne,Furniture,Phones,Corporate,Online,Cash,2644.01,12,0.09,-426.61
2024-12-31,USA,Los Angeles,Beauty,Snacks,Consumer,Online,Cash,788.61,7,0.08,226.11
2023-01-01,USA,Chicago,Beauty,Snacks,Home Office,Offline,UPI,4899.47,4,0.11,-470.66
2023-04-15,India,Bangalore,Furniture,Cosmetics,Corporate,Online,Cash,2343.23,4,0.17,321.34
2022-12-25,France,Paris,Electronics,Shirts,Home Office,Offline,Net Banking,4538.38,1,0.24,-800.38
2024-02-03,UAE,Dubai,Groceries,Snacks,Consumer,Online,Cash,2722.62,11,0.12,-310.78
2024-07-20,USA,New York,Sports,Phones,Home Office,Online,UPI,3009.29,5,0.29,1134.21
2024-05-07,Canada,Toronto,Clothing,Fitness,Home Office,Online,Cash,2969.43,6,0.11,-39.4
2024-06-08,Germany,Berlin,Electronics,Chairs,Corporate,Online,Card,2224.15,9,0.23,-9.63
2022-01-13,UK,London,Sports,Phones,Corporate,Online,Cash,2845.2,8,0.03,655.21
2021-08-29,USA,Los Angeles,Electronics,Phones,Home Office,Offline,Cash,1779.95,4,0.23,-128.02
2024-08-23,UAE,Abu Dhabi,Electronics,Snacks,Consumer,Offline,UPI,311.34,11,0.04,-20.93
2022-07-17,Germany,Berlin,Electronics,Shirts,Consumer,Offline,Card,1945.63,5,0.05,263.04
2023-12-03,USA,New York,Beauty,Fitness,Corporate,Offline,Cash,561.67,10,0.28,-70.34
2023-10-07,UAE,Dubai,Beauty,Shirts,Home Office,Online,UPI,439.26,8,0.17,61.46
2023-05-26,UK,Manchester,Furniture,Phones,Home Office,Online,Card,2605.4,1,0.14,954.41
2024-11-27,Germany,Munich,Electronics,Fitness,Corporate,Offline,Net Banking,4461.38,13,0.07,-382.23
2022-06-27,France,Nice,Furniture,Fitness,Consumer,Offline,UPI,441.26,13,0.24,100.78
2022-04-10,Germany,Hamburg,Beauty,Phones,Corporate,Offline,Card,2872.46,11,0.22,-446.44
2022-07-09,Germany,Munich,Clothing,Chairs,Home Office,Offline,UPI,754.69,3,0.06,-0.94
2023-10-17,Canada,Toronto,Furniture,Snacks,Home Office,Offline,Net Banking,4219.78,5,0.24,1475.43
2021-04-16,France,Lyon,Clothing,Fitness,Corporate,Online,Net Banking,2036.6,7,0.24,382.78
2021-06-11,Australia,Sydney,Sports,Cosmetics,Home Office,Offline,UPI,3705.21,3,0.18,-95.61
2024-05-21,India,Mumbai,Electronics,Snacks,Corporate,Offline,Cash,4526.83,12,0.25,-127.08
2021-07-25,India,Bangalore,Electronics,Snacks,Consumer,Online,UPI,673.35,14,0.27,-100.56
